,InChI Key,SMILES,Molecular Weight,H Bond Donors,H Bond Acceptors,Rotatable Bonds,TPSA,Lipinski Number,Veber Number,LogP,Type of Substance,mp_mean,mp_std
10412,YFFBBOMNESZOFT-UHFFFAOYSA-N,OC1CCC2=CC3=C(OCO3)C=C2O1,194.187,1.0,1.0,0.0,47.92,4.0,2.0,1.095,,77.5,
10424,YGKABHHJEHPWKG-UHFFFAOYSA-N,CC(C)C1=C(O)C=C2CCOC2=C1,178.231,1.0,0.0,1.0,29.46,4.0,2.0,2.571,heterocyclic,98.5,
10425,YGKYFEQWHMRSTL-UHFFFAOYSA-N,COC1=CC=C(OC)C(C(C)=O)=C1C,194.23,0.0,1.0,3.0,35.53,4.0,2.0,1.955,isocyclic,59.25,
10427,YGLZTWVJZMAGFG-UHFFFAOYSA-N,CCCCC(=O)OC1=CC=C(O)C=C1,194.23,1.0,1.0,5.0,46.53,4.0,2.0,2.792,isocyclic,51.0,
10428,YGNJNAJIBCOMQA-RKDXNWHRSA-N,C[C@@]1(O)C=CC(=O)[C@@](C)(O)C11CC1,182.219,2.0,3.0,0.0,57.53,4.0,2.0,0.068,isocyclic,173.0,
10433,YGUFQYGSBVXPMC-UHFFFAOYSA-N,COC1=CC(N)=C(OC)C=C1Cl,187.626,1.0,1.0,2.0,44.48,4.0,2.0,1.6569999999999998,isocyclic,117.5,0.0
10437,YHBYMVAUWKVXGY-UHFFFAOYSA-N,CCC1=CC(OC)=C(CC)C=C1OC,194.274,0.0,0.0,4.0,18.46,4.0,2.0,3.232,isocyclic,39.0,
10438,YHDLYZATZKYYJQ-UUGMBHAOSA-N,CO[C@@H]1[C@@H](O)[C@H](O)C(=O)[C@H](O)[C@H]1O,192.169,4.0,6.0,1.0,107.22,4.0,2.0,-1.6740000000000002,isocyclic,162.5,
10441,YHHRETYFTSZELQ-UHFFFAOYSA-N,OC1=CC=C(OC=C)C=C1,136.15,1.0,0.0,2.0,29.46,4.0,2.0,1.984,isocyclic,23.0,
10442,YHKHGIUPLQWEAL-UHFFFAOYSA-N,COC1=CC(=O)C=C(C)C1(C)O,168.192,1.0,3.0,1.0,46.53,4.0,2.0,-0.086,isocyclic,83.0,
10453,YIHAYBQHJGZKGS-UHFFFAOYSA-N,COC1=CC=C(OP(N)(N)=O)C=C1,202.15,2.0,3.0,3.0,97.38,4.0,2.0,-0.03,isocyclic,172.0,
10456,YIIXGDYMMKWBPB-UHFFFAOYSA-N,OC1CCC(=O)C2=C(O)C=C(O)C=C12,194.187,3.0,2.0,0.0,77.76,4.0,2.0,0.35700000000000004,isocyclic,194.5,
10457,YIIXGDYMMKWBPB-ZETCQYMHSA-N,O[C@H]1CCC(=O)C2=C1C=C(O)C=C2O,194.187,3.0,2.0,0.0,77.76,4.0,2.0,0.35700000000000004,,175.5,
10459,YILLWEFHSYTAFO-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C2=CC=CN2)C1=O,203.241,1.0,3.0,1.0,49.93,4.0,2.0,0.746,,108.5,
10463,YITLYAXYRBBINB-UHFFFAOYSA-N,CC1=CC(O)=C(CC=C)C(C)=C1O,178.231,2.0,0.0,2.0,40.46,4.0,2.0,2.744,isocyclic,118.5,
10466,YJCBWJPUCOPFGB-UHFFFAOYSA-N,CN(C)CC(=O)OC1=CC=C(O)C=C1,195.218,1.0,2.0,4.0,49.77,4.0,2.0,0.926,isocyclic,134.0,
10478,YKILGTRJTLBQKC-UHFFFAOYSA-N,O=C1CCC2=C(O1)C=C1OCOC1=C2,192.171,0.0,1.0,0.0,44.76,4.0,2.0,0.972,heterocyclic,84.0,
10484,YKNOPKRLJYDXNF-UHFFFAOYSA-N,CC(=O)OC1=CC(=C(O)C=C1)N(=O)=O,197.147,1.0,1.0,3.0,92.35,4.0,2.0,2.151,isocyclic,84.0,
10497,YLELXBUOMWNUOR-UHFFFAOYSA-N,CCOC1=CC=C(O)C2=C1CC=CC2,190.242,1.0,0.0,2.0,29.46,4.0,2.0,2.8560000000000003,isocyclic,134.0,
10501,YLHFITCPOAKNQR-VVXQKDJTSA-N,CC1(C)O[C@H]2CC(O)C=C[C@H]2O1,170.208,1.0,3.0,0.0,38.69,4.0,2.0,0.916,heterocyclic,58.5,
10503,YLNIYAYMZLZOGL-UHFFFAOYSA-N,CC1(C)OC2(OC1=O)C=CC(=O)C=C2,194.187,0.0,4.0,0.0,52.6,4.0,2.0,0.518,heterocyclic,81.0,
10505,YLRSBBMMBBSNNQ-UHFFFAOYSA-N,COC1=CC2=C(OC(=O)CCC2)C=C1,192.21400000000003,0.0,1.0,1.0,35.53,4.0,2.0,1.756,heterocyclic,52.5,
10506,YLTGAQHHAUXWSF-UHFFFAOYSA-N,CCOC1=CC=C(O)C(OCC)=C1C,196.246,1.0,0.0,4.0,38.69,4.0,2.0,2.25,isocyclic,42.5,
10516,YMIYHUNATGXCNV-UHFFFAOYSA-N,OC1=CC=C(OCCCl)C=C1,172.611,1.0,0.0,3.0,29.46,4.0,2.0,2.296,isocyclic,50.5,
10517,YMJPMXKEULIGDX-UHFFFAOYSA-N,O=C1CCC2(CC1)OCCCO2,170.208,0.0,3.0,0.0,35.53,4.0,2.0,0.287,heterocyclic,48.0,
10518,YMKCAJVNVNPVLX-UHFFFAOYSA-N,NC1=CC(=O)C2=CC=CC=C2C11CO1,187.198,1.0,3.0,0.0,55.62,4.0,2.0,0.555,,282.0,
10519,YMLQDWMSBGHUJN-UHFFFAOYSA-N,COC1=C2C=CC=CC2=C2OCOC2=C1,202.21,0.0,0.0,1.0,27.69,4.0,2.0,2.692,heterocyclic,75.0,
10521,YMRSZVXFKLZGBJ-ONGXEEELSA-N,[H][C@@]12CC(=O)C=C[C@]1(CC)OC(=O)C2=C,192.21400000000003,0.0,3.0,1.0,43.37,4.0,2.0,0.644,,104.0,
10526,YMVCOHWSHFZXKJ-UHFFFAOYSA-N,SC1=NC2=C(O1)C=C1OCOC1=C2,195.199,0.0,1.0,0.0,83.29,4.0,2.0,1.084,heterocyclic,280.0,
10529,YNCOLLPSNIHBGO-UHFFFAOYSA-N,OCCNC(=O)C1=CC(O)=CC=C1O,197.191,4.0,3.0,4.0,89.79,4.0,2.0,0.764,isocyclic,146.5,
10530,YNFGLONSOSEYJR-UHFFFAOYSA-N,OC1=C(F)C(F)=C(O)C2=C1CCCC2,200.185,2.0,0.0,0.0,40.46,4.0,2.0,2.572,isocyclic,123.25,
10531,YNFPDPFAWNPXHV-UHFFFAOYSA-N,OC(CC1=C(O)C=CC(O)=C1)C(O)=O,198.175,4.0,3.0,3.0,97.99,4.0,2.0,0.042,isocyclic,87.0,
10533,YNGGNXHBHJIKSY-UHFFFAOYSA-N,Cl[H].COC1=CC=C(OC)C(N)=C1C,203.669,1.0,1.0,2.0,44.48,4.0,2.0,1.773,isocyclic,250.0,
10535,YNHNFTDTVHRVJL-UHFFFAOYSA-N,COC1=C2OC=CC2=C(O)C=C1,164.16099999999997,1.0,0.0,1.0,42.6,4.0,2.0,1.306,heterocyclic,92.0,
10545,YNPFEYUTCGDFDD-QXRNQMCJSA-N,CC1=C[C@@H](O)[C@@H](O)[C@@H](O)C1=O,158.154,3.0,4.0,0.0,77.76,4.0,2.0,-0.495,isocyclic,180.13333333333333,3.6334862353148156
10547,YNPFEYUTCGDFDD-UBKIQSJTSA-N,CC1=C[C@H](O)[C@@H](O)[C@H](O)C1=O,158.154,3.0,4.0,0.0,77.76,4.0,2.0,-0.495,isocyclic,101.0,
10558,YOLHKYWNQMSMDN-UHFFFAOYSA-N,COC1=CC2=C(OC(=O)N2)C=C1,165.148,1.0,2.0,1.0,47.56,4.0,2.0,0.906,heterocyclic,169.51666666666668,2.8071337695236385
10560,YOMNDHVHJXRBJA-UHFFFAOYSA-N,OC1=CC=C2OC(=CC2=C1)C1=CC=CO1,200.194,1.0,0.0,1.0,46.51,4.0,2.0,2.312,,149.5,
10561,YOQMVRAHTCOZQD-UHFFFAOYSA-N,COC1=C(O)C=C2OC(O)CCC2=C1,196.203,2.0,1.0,1.0,58.92,4.0,2.0,0.847,isocyclic,135.5,
10562,YOSRLPCUQTZUID-UHFFFAOYSA-N,COC1=CC=C2OCC3=CON=C3C2=C1,203.197,0.0,0.0,1.0,44.49,4.0,2.0,2.604,,57.5,
10571,YPCPSBBBCCXGHG-UHFFFAOYSA-N,CCOC1=CC=C(O)C(C)=C1C,166.22,1.0,0.0,2.0,29.46,4.0,2.0,2.406,,113.75,
10575,YPKXSJPGKPFKLP-UHFFFAOYSA-N,CC(C)C1OC2=C(S1)C=C(O)C=C2,196.27,1.0,0.0,1.0,54.76,4.0,2.0,2.755,heterocyclic,146.0,
10577,YPOKSJYOZFWSBM-UHFFFAOYSA-N,COCC(O)COC1=CC=C(O)C=C1,198.219,2.0,2.0,5.0,58.92,4.0,2.0,0.669,,85.0,
10578,YPPVCULOKPMXMQ-UHFFFAOYSA-N,CC1(C)OC2=C(S1)C=C(O)C=C2,182.243,1.0,0.0,0.0,54.76,4.0,2.0,2.517,heterocyclic,101.5,
10584,YPZCRKPXYSWLJF-UHFFFAOYSA-N,CCOC1=C(C=C(O)C(O)=C1)C(O)=O,198.175,3.0,2.0,3.0,86.99,4.0,2.0,1.324,isocyclic,165.5,
10587,YQBBCPKSALSCAP-UHFFFAOYSA-N,C1CC2=CC3=C(CCO3)C=C2O1,162.188,0.0,0.0,0.0,18.46,4.0,2.0,1.544,heterocyclic,153.0,
10589,YQGQNNJNABKCSL-UHFFFAOYSA-N,CCOC1=C(C)C=C(O)C2=C1C=CC=C2,202.253,1.0,0.0,2.0,29.46,4.0,2.0,3.446,isocyclic,161.0,
10591,YQLSEPGXVATWPS-UHFFFAOYSA-N,CC1=CC=C2OC3=C(C=C(O)C=C3)C2=C1,198.221,1.0,0.0,0.0,33.37,4.0,2.0,3.452,heterocyclic,160.5,
10592,YQTDCQTXSZHUBN-UHFFFAOYSA-N,COC1=CC=C2OC=C(OC2=C1)C#N,189.17,0.0,1.0,1.0,51.48,4.0,2.0,1.301,heterocyclic,91.5,
10595,YQUHCXPKRYEJPM-UHFFFAOYSA-N,CCC1(OCC#C)C=CC(=O)C=C1,176.215,0.0,2.0,3.0,26.3,4.0,2.0,1.301,,37.5,
10596,YQUJKKPVLBKITF-UHFFFAOYSA-N,COC1=CC=C2OC=C(C(O)=O)C2=C1,192.171,1.0,2.0,2.0,59.67,4.0,2.0,1.513,heterocyclic,186.5,
10598,YQYZQZDGSWTICH-UHFFFAOYSA-N,OC1=CC=C(OCCCCC#N)C=C1,191.23,1.0,1.0,5.0,53.25,4.0,2.0,1.898,isocyclic,93.0,
10600,YRDPMUIJYTVWLI-UHFFFAOYSA-N,COC1=C(C)C(OC)=C(O)C=C1N,183.207,2.0,1.0,2.0,64.71,4.0,2.0,0.5870000000000001,isocyclic,102.5,
10610,YRNZFQWAQOQSJX-UHFFFAOYSA-N,CC1=C(O)C(O)=C(C(O)=C1O)N(=O)=O,201.136,4.0,0.0,1.0,126.74,4.0,2.0,2.822,isocyclic,159.5,
10612,YRSSFXIBVODPKR-AXTSPUMRSA-N,O[C@H]1[C@H](O)[C@@H](O)C2=C(C=CC=C2)[C@@H]1O,196.203,4.0,4.0,0.0,80.92,4.0,2.0,0.339,isocyclic,182.5,
10614,YRSSFXIBVODPKR-UHFFFAOYSA-N,OC1C(O)C(O)C2=CC=CC=C2C1O,196.203,4.0,4.0,0.0,80.92,4.0,2.0,0.339,isocyclic,201.0,
10615,YRSSFXIBVODPKR-UTINFBMNSA-N,O[C@H]1[C@H](O)[C@@H](O)C2=C(C=CC=C2)[C@H]1O,196.203,4.0,4.0,0.0,80.92,4.0,2.0,0.339,isocyclic,187.0,
10635,YSUMPWFXYLNNSR-UHFFFAOYSA-N,COC1=CC=C(O)C2=C1NC=C2,163.17600000000004,2.0,1.0,1.0,45.25,4.0,2.0,1.6840000000000002,,122.75,
10648,YTCMJXRPTXRHAZ-UHFFFAOYSA-N,COC1=CC(C)=C(OC)C(=C1)C(O)=O,196.203,1.0,2.0,3.0,55.76,4.0,2.0,1.693,isocyclic,80.5,0.5
10651,YTECWTFSOKGVFM-UHFFFAOYSA-N,COC1=CC=C(OC=O)C=C1,152.15,0.0,1.0,3.0,35.53,4.0,2.0,1.486,isocyclic,31.791666666666668,1.140327681950334
10653,YTMTXTLXCBCHGK-UHFFFAOYSA-N,COC1=C(Cl)C2=C(OC=C2)C=C1,182.606,0.0,0.0,1.0,22.37,4.0,2.0,2.602,heterocyclic,69.0,
10657,YTTGBZFJDLAQRS-UHFFFAOYSA-N,OC1=CC(=C(O)C=C1N(=O)=O)N(=O)=O,200.108,2.0,0.0,2.0,132.1,4.0,2.0,2.71,isocyclic,207.5,
10658,YTTMLKUJJNAGQB-UHFFFAOYSA-N,OCC1=C(O)C=CC(O)=C1Cl,174.584,3.0,1.0,1.0,60.69,4.0,2.0,1.45,isocyclic,128.5,
10659,YTWCQGOOBVHTGJ-UHFFFAOYSA-N,CC1=CC(=O)C=C(C)C1(C)OO,168.192,1.0,3.0,1.0,46.53,4.0,2.0,-0.092,isocyclic,119.0,
10663,YTZVAGMMMFEEGF-UHFFFAOYSA-N,CC1=CC(O)=C(CC(=O)NN)C=C1O,196.206,4.0,3.0,3.0,95.58,4.0,2.0,-0.345,isocyclic,197.5,
10672,YUIMDZVJKJUAEY-UHFFFAOYSA-N,COC1=C(COC(C)=O)C=C(O)C=C1,196.203,1.0,2.0,4.0,55.76,4.0,2.0,1.46,isocyclic,92.5,
10673,YUJZXXIRMQTZPV-UHFFFAOYSA-N,CCCC(=O)OC1=CC=C(O)C=C1,180.203,1.0,1.0,4.0,46.53,4.0,2.0,2.2230000000000003,isocyclic,52.5,1.5
